nct_id,name,city,state,zip
NCT02054897,Novo Nordisk Investigational Site,Dallas,Texas,75230
NCT02054897,Novo Nordisk Investigational Site,Sealy,Texas,77474
NCT02054897,Novo Nordisk Investigational Site,Sugar Land,Texas,77478
NCT02054897,Novo Nordisk Investigational Site,Sugar Land,Texas,77479
NCT02054897,Novo Nordisk Investigational Site,Vancouver,British Columbia,V6J 1S3
NCT02054897,Novo Nordisk Investigational Site,Winnipeg,Manitoba,R2V 4W3
NCT02054897,Novo Nordisk Investigational Site,London,Ontario,N6P 1A9
NCT02054897,Novo Nordisk Investigational Site,Toronto,Ontario,M3J 1N2
NCT02054897,Novo Nordisk Investigational Site,Montreal,Quebec,H4A 3T2
NCT02054897,Novo Nordisk Investigational Site,Pointe-Claire,Quebec,H9R 4S3
NCT02054897,Novo Nordisk Investigational Site,Trois Rivières,Quebec,G8T 7A1
NCT02054897,Novo Nordisk Investigational Site,Catania,,95122
NCT02054897,Novo Nordisk Investigational Site,Pisa,,56124
NCT02054897,Novo Nordisk Investigational Site,Roma,,00133
NCT02054897,Novo Nordisk Investigational Site,Rome,,00168
NCT02054897,Novo Nordisk Investigational Site,Siena,,53100
NCT02054897,Novo Nordisk Investigational Site,Terni,,05100
NCT02054897,Novo Nordisk Investigational Site,"Kyoto-shi, Kyoto",,606-8507
NCT02054897,Novo Nordisk Investigational Site,"Suita-shi, Osaka",,565-0853
NCT02054897,Novo Nordisk Investigational Site,Tokyo,,103-0027
NCT02054897,Novo Nordisk Investigational Site,Tokyo,,103-0028
NCT02054897,Novo Nordisk Investigational Site,Tokyo,,160-0008
NCT02054897,Novo Nordisk Investigational Site,Monterrey,Nuevo León,64620
NCT02054897,Novo Nordisk Investigational Site,Ciudad Madero,Tamaulipas,89440
NCT02054897,Novo Nordisk Investigational Site,Aguascalientes,,20230
NCT02054897,Novo Nordisk Investigational Site,Oradea,Bihor,410469
NCT02054897,Novo Nordisk Investigational Site,Bucharest,,010507
NCT02054897,Novo Nordisk Investigational Site,Bucharest,,13682
NCT02054897,Novo Nordisk Investigational Site,Buzau,,120203
NCT02054897,Novo Nordisk Investigational Site,Galati,,800578
NCT02054897,Novo Nordisk Investigational Site,Arkhangelsk,,163001
NCT02054897,Novo Nordisk Investigational Site,Arkhangelsk,,163045
NCT02054897,Novo Nordisk Investigational Site,Chelyabinsk,,454048
NCT02054897,Novo Nordisk Investigational Site,Kazan,,420073
NCT02054897,Novo Nordisk Investigational Site,Novosibirsk,,630047
NCT02054897,Novo Nordisk Investigational Site,Saint-Petersburg,,194358
NCT02054897,Novo Nordisk Investigational Site,Saint-Petesburg,,195257
NCT02054897,Novo Nordisk Investigational Site,Saratov,,410053
NCT02054897,Novo Nordisk Investigational Site,Stavropol,,355035
NCT02054897,Novo Nordisk Investigational Site,Port Elizabeth,Eastern Cape,6014
NCT02054897,Novo Nordisk Investigational Site,Bloemfontein,Free State,9301
NCT02054897,Novo Nordisk Investigational Site,Johannesburg,Gauteng,1818
NCT02054897,Novo Nordisk Investigational Site,Johannesburg,Gauteng,1827
NCT02054897,Novo Nordisk Investigational Site,Krugersdorp,Gauteng,1739
NCT02054897,Novo Nordisk Investigational Site,Pretoria,Gauteng,0084
NCT02054897,Novo Nordisk Investigational Site,Sophiatown,Gauteng,2129
NCT02054897,Novo Nordisk Investigational Site,Durban,KwaZulu-Natal,4450
NCT02054897,Novo Nordisk Investigational Site,Umkomaas,KwaZulu-Natal,4170
NCT02054897,Novo Nordisk Investigational Site,Cardiff,,CF5 4AD
NCT02054897,Novo Nordisk Investigational Site,Dundee,,DD2 5NH
NCT02054897,Novo Nordisk Investigational Site,St Helens,,WA9 3DA
NCT02054897,Novo Nordisk Investigational Site,Swansea,,SA2 8PP
NCT03954834,National Research Institute,Huntington Park,California,90255
NCT03954834,National Research Institute,Los Angeles,California,90057
NCT03954834,"Catalina Research Institute, LLC",Montclair,California,91763
NCT03954834,"Valley Clinical Trials, Inc.",Northridge,California,91325
NCT03954834,National Research Institute,Panorama City,California,91402
NCT03954834,Southern California Dermatology,Santa Ana,California,92701
NCT03954834,Clinical Research of South Florida,Coral Gables,Florida,33134
NCT03954834,"Encore Medical Research, LLC",Hollywood,Florida,33021
NCT03954834,Axcess Medical Research,Loxahatchee Groves,Florida,33470
NCT03954834,South Florida Wellness & Clinical Research Institute,Margate,Florida,33063
NCT03954834,"Suncoast Research Group, LLC",Miami,Florida,33135
NCT03954834,Agile Clinical Research Trials,Atlanta,Georgia,30328
NCT03954834,Sky Clinical Research Network,Atlanta,Georgia,30331
NCT03954834,Cotton O'Neil Clinic,Topeka,Kansas,66606
NCT03954834,Clinical Research Professionals,Chesterfield,Missouri,63005
NCT03954834,"StudyMetrix Research, LLC",Saint Peters,Missouri,63303
NCT03954834,Aventiv Research,Columbus,Ohio,43213
NCT03954834,Intend Research,Norman,Oklahoma,73069
NCT03954834,The Corvallis Clinic P.C.,Corvallis,Oregon,97330
NCT03954834,"Heritage Valley Medical Group, Inc.",Beaver,Pennsylvania,15009
NCT03954834,Family Medical Associates,Levittown,Pennsylvania,19056
NCT03954834,Preferred Primary Care Physicians,Pittsburgh,Pennsylvania,15236
NCT03954834,Preferred Primary Care Physicians,Uniontown,Pennsylvania,15401
NCT03954834,Dallas Diabetes Endocrine Center,Dallas,Texas,75230
NCT03954834,"Clinical Trials of Texas, Inc.",San Antonio,Texas,78229
NCT03954834,Consano Clinical Research,Shavano Park,Texas,78231
NCT03954834,Capital Clinical Research Center,Olympia,Washington,98502
NCT03954834,Rockwood Clinic Research Center,Spokane,Washington,99220
NCT03954834,Dr. Jivraj Mehta Smarak Health Foundation,Ahmedabad,Gujarat,380007
NCT03954834,Bangalore Medical College and Research Institute,Bangalore,Karnataka,560 002
NCT03954834,M S Ramaiah Medical College Hospital,Bangalore,Karnataka,560054
NCT03954834,BSES Municipal General Hsptl,Mumbai,Maharashtra,400058
NCT03954834,Ruby Hall Clinic and Grant Medical Foundation,Pune,Maharashtra,411001
NCT03954834,Vijay Vallabh Hospital,Virar,Maharashtra,401303
NCT03954834,Lifepoint Multispecialty Hsptl,Wakad,Pune,411057
NCT03954834,Ramdevrao Hospital,Hyderabad,Telangana,500072
NCT03954834,Gandhi Hospital,Telangana,,500003
NCT03954834,Minamiakatsuka Clinic,Mito,Ibaraki,311-4153
NCT03954834,Takai Naika Clinic,Kamakura,Kanagawa,247-0056
NCT03954834,Tsuruma Kaneshiro Diabetes Clinic,Yamato,Kanagawa,242-0004
NCT03954834,Yokohama Minoru Clinic,Yokohama,Kanagawa,232-0064
NCT03954834,Takatsuki Red Cross Hospital,Takatsuki,Osaka,569-1096
NCT03954834,Meiwa Hospital,Chiyodaku,Tokyo,101 0041
NCT03954834,Tokyo-Eki Center-building Clinic,Chuo-ku,Tokyo,103-0027
NCT03954834,Tokyo Center Clinic,Chuo-ku,Tokyo,103-0028
NCT03954834,IHL Shinagawa East One Medical Clinic,Minato-ku,Tokyo,108 0075
NCT03954834,Sato Naika Clinic,Ota-ku,Tokyo,143-0015
NCT03954834,Hospital Universitario UANL,Monterrey,Nuevo León,64460
NCT03954834,Unidad Medica para la Salud Integral (UMSI),Monterrey,Nuevo León,66465
NCT03954834,Centro de Estudios de Investigacion Metabolicos y Cardiovasc,Madero,Tamaulipas,89440
NCT03954834,Investigacion en Salud y Metabolismo S.C,Chihuahua,,31217
NCT03954834,"Clinical Research Puerto Rico, Inc.",San Juan,,00909
NCT03954834,GCM Medical Group PSC,San Juan,,00917
NCT01930188,Novo Nordisk Investigational Site,Buenos Aires,,C1425AGC
NCT01930188,Novo Nordisk Investigational Site,Caba,,C1179AAB
NCT01930188,Novo Nordisk Investigational Site,Caba,,
NCT01930188,Novo Nordisk Investigational Site,Mar del Plata,,B7600GNY
NCT01930188,Novo Nordisk Investigational Site,Burgas,,8000
NCT01930188,Novo Nordisk Investigational Site,Haskovo,,6300
NCT01930188,Novo Nordisk Investigational Site,Petrich,,2850
NCT01930188,Novo Nordisk Investigational Site,Ruse,,7000
NCT01930188,Novo Nordisk Investigational Site,Sliven,,8800
NCT01930188,Novo Nordisk Investigational Site,Smolyan,,4700
NCT01930188,Novo Nordisk Investigational Site,Sofia,,1233
NCT01930188,Novo Nordisk Investigational Site,Sofia,,1336
NCT01930188,Novo Nordisk Investigational Site,Stara Zagora,,6000
NCT01930188,Novo Nordisk Investigational Site,Vratsa,,3001
NCT01930188,Novo Nordisk Investigational Site,Chrudim,,537 01
NCT01930188,Novo Nordisk Investigational Site,Ostrava,,707 02
NCT01930188,Novo Nordisk Investigational Site,Plzen,,304 60
NCT01930188,Novo Nordisk Investigational Site,Praha 4- Chodov,,149 00
NCT01930188,Novo Nordisk Investigational Site,Praha 5,,150 00
NCT01930188,Novo Nordisk Investigational Site,"Shatin, New Territories",,
NCT01930188,Novo Nordisk Investigational Site,Budapest,,1076
NCT01930188,Novo Nordisk Investigational Site,Budapest,,H-1134
NCT01930188,Novo Nordisk Investigational Site,Debrecen,,4043
NCT01930188,Novo Nordisk Investigational Site,Szeged,,H-6720
NCT01930188,Novo Nordisk Investigational Site,Szombathely,,H-9700
NCT01930188,Novo Nordisk Investigational Site,Hyderabad,Andhra Pradesh,500003
NCT01930188,Novo Nordisk Investigational Site,Ahmedabad,Gujarat,380006
NCT01930188,Novo Nordisk Investigational Site,Bangalore,Karnataka,560034
NCT01930188,Novo Nordisk Investigational Site,Bangalore,Karnataka,560054
NCT01930188,Novo Nordisk Investigational Site,Kochi,Kerala,682041
NCT01930188,Novo Nordisk Investigational Site,Kozhikode,Kerala,673017
NCT01930188,Novo Nordisk Investigational Site,Trivandrum,Kerala,695011
NCT01930188,Novo Nordisk Investigational Site,Indore,Madhya Pradesh,452010
NCT01930188,Novo Nordisk Investigational Site,Mumbai,Maharashtra,400008
NCT01930188,Novo Nordisk Investigational Site,Pune,Maharashtra,411001
NCT01930188,Novo Nordisk Investigational Site,Pune,Maharashtra,411004
NCT01930188,Novo Nordisk Investigational Site,Pune,Maharashtra,411040
NCT01930188,Novo Nordisk Investigational Site,Bhubaneswar,Orissa,751019
NCT01930188,Novo Nordisk Investigational Site,Ludhiana,Punjab,141001
NCT01930188,Novo Nordisk Investigational Site,Jaipur,Rajasthan,302004
NCT01930188,Novo Nordisk Investigational Site,Chennai,Tamil Nadu,600116
NCT01930188,Novo Nordisk Investigational Site,Kolkata,West Bengal,700020
NCT01930188,Novo Nordisk Investigational Site,Kolkata,West Bengal,700054
NCT01930188,Novo Nordisk Investigational Site,New Delhi,,110017
NCT01930188,Novo Nordisk Investigational Site,"Asahikawa-shi, Hokkaido",,070-0002
NCT01930188,Novo Nordisk Investigational Site,Ibaraki,,311-0113
NCT01930188,Novo Nordisk Investigational Site,"Kashiwara-shi, Osaka",,582-0005
NCT01930188,Novo Nordisk Investigational Site,"Kitakyushu-shi, Fukuoka",,800 0252
NCT01930188,Novo Nordisk Investigational Site,"Mitaka-shi, Tokyo",,181-0013
NCT01930188,Novo Nordisk Investigational Site,"Mito-shi, Ibaraki",,310-0826
NCT01930188,Novo Nordisk Investigational Site,Miyazaki,,880-0034
NCT01930188,Novo Nordisk Investigational Site,"Okayama-shi, Okayama",,700 8505
NCT01930188,Novo Nordisk Investigational Site,"Osaka-shi, Osaka",,532 0003
NCT01930188,Novo Nordisk Investigational Site,"Osaka-shi, Osaka",,
NCT01930188,Novo Nordisk Investigational Site,Osaka,,569-1045
NCT01930188,Novo Nordisk Investigational Site,"Sapporo-shi, Hokkaido",,060-0001
NCT01930188,Novo Nordisk Investigational Site,Tokyo,,103-0027
NCT01930188,Novo Nordisk Investigational Site,Tokyo,,125-0054
NCT01930188,Novo Nordisk Investigational Site,Pachuca,Hidalgo,42084
NCT01930188,Novo Nordisk Investigational Site,Guadalajara,Jalisco,44670
NCT01930188,Novo Nordisk Investigational Site,Monterrey,Nuevo León,64620
NCT01930188,Novo Nordisk Investigational Site,Aguascalientes,,20129
NCT01930188,Novo Nordisk Investigational Site,Aguascalientes,,20230
NCT01930188,Novo Nordisk Investigational Site,Hamar,,2317
NCT01930188,Novo Nordisk Investigational Site,Kløfta,,2040
NCT01930188,Novo Nordisk Investigational Site,Kongsvinger,,2212
NCT01930188,Novo Nordisk Investigational Site,Stavanger,,4005
NCT01930188,Novo Nordisk Investigational Site,Ålesund,,6003
NCT01930188,Novo Nordisk Investigational Site,Almada,,2805-267
NCT01930188,Novo Nordisk Investigational Site,Coimbra,,3046-853
NCT01930188,Novo Nordisk Investigational Site,Lisboa,,1250-230
NCT01930188,Novo Nordisk Investigational Site,Lisboa,,1500-650
NCT01930188,Novo Nordisk Investigational Site,Matosinhos,,4464-513
NCT01930188,Novo Nordisk Investigational Site,Tomar,,2304-909
NCT01930188,Novo Nordisk Investigational Site,Viana do Castelo,,4901-858
NCT01930188,Novo Nordisk Investigational Site,Vila Nova de Gaia,,4434-502
NCT01930188,Novo Nordisk Investigational Site,Baia Mare,Maramures,430123
NCT01930188,Novo Nordisk Investigational Site,Ploiesti,Prahova,100342
NCT01930188,Novo Nordisk Investigational Site,Brasov,,500365
NCT01930188,Novo Nordisk Investigational Site,Bucharest,,020359
NCT01930188,Novo Nordisk Investigational Site,Bucharest,,022441
NCT01930188,Novo Nordisk Investigational Site,Barnaul,,656024
NCT01930188,Novo Nordisk Investigational Site,Moscow,,115478
NCT01930188,Novo Nordisk Investigational Site,Moscow,,117036
NCT01930188,Novo Nordisk Investigational Site,Moscow,,119435
NCT01930188,Novo Nordisk Investigational Site,Moscow,,125367
NCT01930188,Novo Nordisk Investigational Site,Moscow,,
NCT01930188,Novo Nordisk Investigational Site,Nizhniy Novgorod,,603011
NCT01930188,Novo Nordisk Investigational Site,Novosibirsk,,630047
NCT01930188,Novo Nordisk Investigational Site,Novosibirsk,,630099
NCT01930188,Novo Nordisk Investigational Site,Saint-Petersburg,,197762
NCT01930188,Novo Nordisk Investigational Site,Samara,,443041
NCT01930188,Novo Nordisk Investigational Site,Saratov,,410018
NCT01930188,Novo Nordisk Investigational Site,Smolensk,,214019
NCT01930188,Novo Nordisk Investigational Site,Tomsk,,634063
NCT01930188,Novo Nordisk Investigational Site,Tumen,,625023
NCT01930188,Novo Nordisk Investigational Site,Ufa,,450083
NCT01930188,Novo Nordisk Investigational Site,Volgograd,,400138
NCT01930188,Novo Nordisk Investigational Site,Voronezh,,394018
NCT01930188,Novo Nordisk Investigational Site,Yaroslavl,,150003
NCT01930188,Novo Nordisk Investigational Site,East London,Eastern Cape,5201
NCT01930188,Novo Nordisk Investigational Site,Bloemfontein,Free State,9301
NCT01930188,Novo Nordisk Investigational Site,Johannesburg,Gauteng,2001
NCT01930188,Novo Nordisk Investigational Site,Krugersdorp,Gauteng,1739
NCT01930188,Novo Nordisk Investigational Site,Pretoria,Gauteng,0002
NCT01930188,Novo Nordisk Investigational Site,Pretoria,Gauteng,0084
NCT01930188,Novo Nordisk Investigational Site,Durban,KwaZulu-Natal,4001
NCT01930188,Novo Nordisk Investigational Site,Durban,KwaZulu-Natal,4092
NCT01930188,Novo Nordisk Investigational Site,Almería,,04001
NCT01930188,Novo Nordisk Investigational Site,Centelles (Barcelona),,08540
NCT01930188,Novo Nordisk Investigational Site,La Coruña,,15006
NCT01930188,Novo Nordisk Investigational Site,La Roca del Vallés,,08430
NCT01930188,Novo Nordisk Investigational Site,Lleida,,25198
NCT01930188,Novo Nordisk Investigational Site,Palma de Mallorca,,07010
NCT01930188,Novo Nordisk Investigational Site,Sevilla,,41003
NCT01930188,Novo Nordisk Investigational Site,Kristianstad,,291 85
NCT01930188,Novo Nordisk Investigational Site,Lund,,222 22
NCT01930188,Novo Nordisk Investigational Site,Malmö,,205 02
NCT01930188,Novo Nordisk Investigational Site,Stockholm,,113 24
NCT01930188,Novo Nordisk Investigational Site,"Bangkoknoi, Bangkok",,10700
NCT01930188,Novo Nordisk Investigational Site,Bangkok,,10330
NCT01930188,Novo Nordisk Investigational Site,Bangkok,,10400
NCT01930188,Novo Nordisk Investigational Site,Nakhon Ratchasima,,30000
NCT01930188,Novo Nordisk Investigational Site,Ankara,,06110
NCT01930188,Novo Nordisk Investigational Site,Antalya,,07058
NCT01930188,Novo Nordisk Investigational Site,Istanbul,,34303
NCT01930188,Novo Nordisk Investigational Site,Istanbul,,34371
NCT01930188,Novo Nordisk Investigational Site,Istanbul,,34718
NCT01930188,Novo Nordisk Investigational Site,Istanbul,,34722
NCT01930188,Novo Nordisk Investigational Site,Istanbul,,34752
NCT01930188,Novo Nordisk Investigational Site,Istanbul,,34890
NCT01930188,Novo Nordisk Investigational Site,Konya,,42090
NCT01930188,Novo Nordisk Investigational Site,Rize,,53020
NCT01930188,Novo Nordisk Investigational Site,Trabzon,,61040
NCT01930188,Novo Nordisk Investigational Site,Çorum,,19200
NCT01930188,Novo Nordisk Investigational Site,Cherkasy,,18009
NCT01930188,Novo Nordisk Investigational Site,Ivano-Frankivsk,,76018
NCT01930188,Novo Nordisk Investigational Site,Kyiv,,04114
NCT01930188,Novo Nordisk Investigational Site,Odesa,,65114
NCT01930188,Novo Nordisk Investigational Site,Vinnytsia,,21010
NCT01930188,Novo Nordisk Investigational Site,Zaporizhia,,69600
NCT01885208,Novo Nordisk Investigational Site,Anniston,Alabama,36207
NCT01885208,Novo Nordisk Investigational Site,Birmingham,Alabama,35216
NCT01885208,Novo Nordisk Investigational Site,Pell City,Alabama,35128
NCT01885208,Novo Nordisk Investigational Site,Glendale,Arizona,85306-4652
NCT01885208,Novo Nordisk Investigational Site,Mesa,Arizona,85213
NCT01885208,Novo Nordisk Investigational Site,Phoenix,Arizona,85027
NCT01885208,Novo Nordisk Investigational Site,Burbank,California,91505
NCT01885208,Novo Nordisk Investigational Site,Hawaiian Gardens,California,90716
NCT01885208,Novo Nordisk Investigational Site,Lomita,California,90717
NCT01885208,Novo Nordisk Investigational Site,Los Angeles,California,90017
NCT01885208,Novo Nordisk Investigational Site,Los Angeles,California,90022
NCT01885208,Novo Nordisk Investigational Site,Los Angeles,California,90057
NCT01885208,Novo Nordisk Investigational Site,Northridge,California,91324
NCT01885208,Novo Nordisk Investigational Site,Northridge,California,91325
NCT01885208,Novo Nordisk Investigational Site,San Diego,California,92108
NCT01885208,Novo Nordisk Investigational Site,Tustin,California,92780
NCT01885208,Novo Nordisk Investigational Site,Colorado Springs,Colorado,80906
NCT01885208,Novo Nordisk Investigational Site,Colorado Springs,Colorado,80909
NCT01885208,Novo Nordisk Investigational Site,Bradenton,Florida,34201
NCT01885208,Novo Nordisk Investigational Site,Brandon,Florida,33511
NCT01885208,Novo Nordisk Investigational Site,Coral Gables,Florida,33134
NCT01885208,Novo Nordisk Investigational Site,Hialeah,Florida,33012
NCT01885208,Novo Nordisk Investigational Site,Jacksonville,Florida,32207
NCT01885208,Novo Nordisk Investigational Site,Miami Lakes,Florida,33016
NCT01885208,Novo Nordisk Investigational Site,Miami,Florida,33144
NCT01885208,Novo Nordisk Investigational Site,Miami,Florida,33145
NCT01885208,Novo Nordisk Investigational Site,Miami,Florida,33174
NCT01885208,Novo Nordisk Investigational Site,Plantation,Florida,33324
NCT01885208,Novo Nordisk Investigational Site,Savannah,Georgia,31406
NCT01885208,Novo Nordisk Investigational Site,Chicago,Illinois,60634
NCT01885208,Novo Nordisk Investigational Site,Franklin,Indiana,46131
NCT01885208,Novo Nordisk Investigational Site,Greenfield,Indiana,46140
NCT01885208,Novo Nordisk Investigational Site,Muncie,Indiana,47304
NCT01885208,Novo Nordisk Investigational Site,Louisville,Kentucky,40213
NCT01885208,Novo Nordisk Investigational Site,Madisonville,Kentucky,42431
NCT01885208,Novo Nordisk Investigational Site,Hyattsville,Maryland,20782
